rating,review
0,"this will be a step by step guide on how to lose a customer in a day , and profit ! n nmy car had a check engine light on . hopefully you all know this but you can go to autozone and get the engine trouble codes read for free . takes a minute , they give you a printout and send you on your way . i did this and saw that my oxygen sensor was broken , with suspicion of a problem with the catalytic converter up and coming . i think , hey , i might have this under warranty . i ll take it to honda . n ni take my car to service advisor carol guyovich . i tell her the engine code i got from the car and explain my thoughts from above . i ask if it s under warranty . she explains the oxygen sensor is not , but the catalytic converter is , and that she will get back to me with the results . simple enough . carol , being the service advisor with an award on her desk , is clearly simple , straightforward , and looking out for my best interests . wrong . n ni get a call back . she says it s the oxygen sensor and that is a repair . for the part , for the labor . i say no , thanks , i ll do it myself . disclaimer i work on cars . the part is actually around , and the labor took minutes of my time . even counting a minimum half an hour of shop time , that would be what . . . in labor ? i was in a hurry , so i was left with a bill of for that conclusion . n ni do my repair but am left with a bad taste in my mouth . i check over my bill closely and notice that the only actual thing they did was do what autozone did for free , and charge me for it . this is perhaps fine for a customer who did not walk in with the trouble code readout already but i did . i walked in with that knowledge prior and she did not tell me this wasn t necessary . she did not tell me they only base their repairs on trouble codes . had i known that , what would have been the point of leaving my car there for hours ? n ni go back to talk to carol . i asked her if they simply just read the engine code , firstly , to which she said yes . i explain why i m upset . the response from her was a lecture along the lines of you came here to have your car worked on by the pros , right ? you re simplifying the job of a mechanic . he pays for his tools , his education . . . you get the idea . i say none of that was in play when he plugged in the reader for a minute and printed out the result on my bill . i already told you what was wrong with the car according to the same code and you did it anyway . and no , i wasn t here for the pros . i was here for warranty . i say that was not looking out for my best interest as a customer . she says , well you re certainly entitled to your opinion . a charge is a charge . n nand that is how you lose a customer in a day over . it also calls into question how she can be given that award for customer service on her desk . i guess honda west hands them out to pretty much anyone . "
0,not a good experience here today . . . . when you come in with a friend and want to get pedicures at the same time they should be honest if it is a possibility . today i got a bad pedicure while my friend waited next to me . they never asked us if it was ok for us to get done at separate times . a walk in client came in after us and they proceeded to start on her first . they wanted to start on hers when mine was almost done . they apologized but didn t do anything to make the situation better . i will never return here . . . . . 
0,"i had the lotus roll and the veggie ramen . the veggie ramen was ok . the lotus roll tasted like it has gone bad and they just dumped some fried crab on top . i couldn t get though one bite of it . i ordered the coffee but it tasted stale and actually dirty . . . as if it was brewed in a really dirty coffee machine and was let to sit for hours before somebody ordered some . ni don t know how to use chop sticks yet so i asked for the cheat sticks twice . then i asked for a fork because our waitress seemed to have such a difficult time remembering . . nso after all of our food was delivered and my friend had finished his soup and salad , i still didn t have utensils to eat with . . . nthen , she brought me my soup and it was a split second from being spilled all over me , instead of professionally putting it in front of me , she seemed to tilt the bowl in front of me instead . of course , it wasn t on purpose but i seriously did not enjoy my time here . the service was slow , incompetent and the food was nowhere near the pricing point value . ill spent . won t be coming back . "
0,business has now closed . 
0,"the best thing i can say is the staff . some of the kindest , warmest , people i have ever met ! however for an upscale property this buffet is pitiful . every table had sausage soup display was not indicative of a facility of ur stature . had to hunt for sauces no sugar free desserts . "
0,"it s closed ! thank goodness ! n ni was hear once with some girl friends and a couple of guys started chatting us up . during the conversation one of them started to look really ill , they were both obviously drunk , and before we knew it the ill looking one was vomiting in the corner of our table . it was disgusting . nwe immediately notified the bartender who then mopped up the vomit with a dirty looking rag and declared the table good as new for incoming patrons . needless to say , we warned the next people who attempted to sit there . "
0,"we got to this place at pm yesterday not exactly prime time for meals , so we expected it would be quick or at least timely . our waitress greeted us after a few minutes and took our drink orders . she then tended to a large table for the next minutes . we didn t get to order food until my husband flagged her down at . it still took another minutes or so before the food arrived there were only other tables at this point . a random beer was brought over by the bartender . whole i m not complaining about beer it speaks to how unorganized this place is . the food is this place s saving grace . it was delicious . the service is lacking and needs some serious help if they hope to survive . they re surrounded by other restaurants that i would gladly choose next time knowing how disappointing the service is at cowbell . we ll give it another shot in hopes that it was an off day , but we won t be recommending it to anyone just yet . "
0,"disappointing . . i had out of town guests visiting , and we wanted some ice cream after our dinner . we were in the general area , and i had heard so many good things about mary coyles , that i suggested we try it out . my friends were impressed with the appearance of the place when we got there . it was about pm on sunday night . the place was reasonably busy . after looking at the menues , we decided on a peak which was listed as three flavors of ice cream with three different sauces for each scoop , and a simple sundae of peppermint bark icecream with hot fudge . n nafter waiting quite a while , our ice cream arrived . first shock the peak came in a tumbler , not in a boat or bowl . so it was three scoops of icecream all different flavors on top of one another , with the sauces all mixed in . to make matters worse , it was melted , so more like a milkshake instead of sundae . my peppermint bark sundae was also melted and mushy . the three of us ate maybe half of the sundaes . when the waitress came around to check on us , we let her know that we were disapointed in both the presentation of the peak , and the fact that both items were melty and runny . she offered to have them remade , but by this time , we just wanted to leave . she presented the bill with a discount . . woopty doo . . . no visit from a manager , no offer to take care of us next time . . . just a here is your . off . so we ended up paying something like for two runny , melted dishes glasses really of ice cream . "
0,"i stopped in here because it was in the area of another errand i was running . i am not impressed . i think charlie did my mani pedi . he took a lot of care in doing my gel color manicure but it was days and they already started chipping on multiple nails . nthen he forgot i wanted a pedi as well , i had to remind him before he tried to shuffle me out the door . he was apologetic and did an alright job on my pedicure . was a tad rough with the pumice stone on my feet but i can handle it . he also decided to answer his phone in the middle of my pedi , talked back and forth with other workers in their language . then made another call . he apologized again but by this point i just wanted my experience to be over and never return . nthe employees were nice enough , the place on the edge of cleanliness . prices were competitive . polish colors were plentiful . ni hadn t gotten a mani pedi in a while . . . i wish i had a better experience . "
0,"i came here with a group of friends before going to the checkers game , a group of people . we were sat in a booth that was a little cramped , but the place was busy so we didn t mind . n nbeing an after work event , our group got there in waves . from the time we sat down until the last person got there was probably minutes . the waitress was so impatient . as soon as the last person sat down she came over and asked if we knew what we wanted to eat . well . . . yes some of us that had been there knew , but the one who just sat down my husband had not even had the chance to look at the menu . n nfrom there it only went downhill . i got the impression she was angry with us because she was just not very nice . she didn t come back to the table after that for minutes . i got the fresh house made mozzarella sandwich and it was just a sad sandwich . it sounded so good , but the ingredients were wimpy . there wasn t enough tomato which were not ripe to cover the bread , and there were maybe shreds of onion . there was nothing fresh about it . n ni also ordered an angry orchard cider not on the menu which i had to ask if there were any ciders . the waitress did not say the price but beware they are . . too expensive in my mind for that drink but what could i do at that point ? . n nthe location is convenient , but i would much rather go to queen city q . "
0,"a little pricey even for vegas but their noodles and dumplings are made fresh so that kind of made up for it a little . we ordered the xiao long bao and dan dan noodles . the xiao long bao were juicy and fresh . flavor was right . the dan dan noodles were fresh as well but not enough meat in my opinion . loaded with chili oil . pretty average dishes . n nwait was pretty long for people during mid afternoon . they couldn t estimate any time and there was no where to wait . i waited around the slot machines but had to keep checking because i wasn t sure if they d take the effort to look around for me when a table opened up . decor is beautiful . lots of fish at the entrance . service was pretty boring . hardly came around and when we asked for something , she just gave it to us and walked away . "
0,"i have no words to describe this place . the food was just horrible . we should have just left after eating the samosas . a place that can screw that up is definitely not worth going to . the rest of the food was crap too , including the water . never going back here for sure . "
0,"let me just state this to be clear i have been here multiple times and i would typically give it solid stars , but today i wish yelp can give negative stars . i start this review by stating i will never , ever come back to the bistro kitchen all the way ! n nmy husband i got here at noon on the nose today and though it was pretty packed , we got seated quickly towards the back . a few minutes later a screaming baby came in that should have been our sign to haul ass out of there but we were starved . n nboth of us ordered the same dish , the red curry with tofu , just at different spice levels mine a , his an i don t even know how he does that , but i digress ! and very clearly , as the lunch specials have starters with meat typically , tell the waitress that if any starters have meat in them , please don t bring them . she repeats , no meat ! and goes off to the kitchen . n nordering is almost minutes into our sitting in the restaurant . during this time , a party of come in the ones with the kid screaming like a banshee notating our exact location in hell , and the couple next to us have left and have been replaced by another two guys . n nstill waiting . n nthe guys next to us get served . and leave . and still no food and hardly any sign of our waitress . around the mark she comes out and says it ll be just another minute and half apologizes while trying to scurry away from our table . n n , our meal finally hits the table . guess what folks ? both are red curries with chicken . how did she not notice this ? ! it took a single glance to realize it was chicken their tofu is very distinct and looks nothing like chicken . after a minute of disbelief , i have to flag down the waitress who assures me she said tofu oh really ? ? well it does not matter what you said but that s not what came out and you should have you know , looked at the dish you were about to serve . she apologized , ran back and served our spring rolls that came with the lunch while we waited . after minutes she also offered some thai tea but we were both not in the mood i just wanted to eat and unfortunately this gesture did not make up for the fact that our food was late and she couldn t even glance down at the food she was serving . n nwe finally get our correct dishes at pm . the curry is decent as usual , but we were so ridiculously disappointed by this point and the busy restaurant we came into was completely cleared out . yes , the party of had left before we got our second dish . n nthis kind of issue is completely inexcusable and i am sincerely amazed that they even bothered to give us a check after waiting so long and screwing up both orders . i really love their curries and their willingness to cater to vegans , but if this were my first time here i might have actually tried to eat the curry and i can guarantee i would have had a fit of epic proportions . n nthe only good thing to come out of this is i m going to learn to make thai food at home . goodbye thai bistro , you will never see my face again . "
0,asked for a royale med rare . got it well done and cool to the touch . mentioned it and they shrugged . it s ok . just not great . 
0,high end ice cream store can t even do a dip cone at oh well heading to mcdonalds . . . 
0,"i ordered and paid for sandwiches and bakery items to go . when i came back to my place , i found they had put only one of the sandwiches in the bag . i know i should have checked but they should have made sure to get the order right . i d expect this at mcdonald s drive through , but not where they charge so much per sandwich . "
0," stars , my steak n eggs came well done , i ask for medium r . nmy son s food came wrong , i did not have silver ware to eat when the food got to the table . nserver never stop by to check on us . nliked this place before that s why i . came back but totally disappointed today"
0,"this may be the last time i go indigo . don t get me wrong , for scottsdale the price is right , and i never have a problem getting a last minute room . but it seems really rundown here and a few things left me with a sour taste during my one night stay . first up , there was a harsh smell of sewage in my room , couldn t detect where it was coming from . . . you d think the bathroom but it got more faint the closer to the bathroom i moved . also the shower tile needed to replaced a year or two ago , cracked , chipped , dingy . the food at the bar is pretty meh and it s not cheap . but justin works hard and he s up for some conversation if that s you re thing . i think i d rather spend more and hit up somewhere else in the hood like the ho or firesky . "
0,"we my friends and i really only go here on tuesday nights for their cent taco tuesday special . my friends had been going here forever for this special and we decided to make it a weekly thing . this has been going on for a while now and i ve since tried all their tacos . i m sad to say that most of them are just okay . the one that stands out above the rest is the shredded beef taco . the beef is seasoned well and is tasty . none time we went i didn t feel like eating tacos so i got their steak burrito . it was not very good . the rice that came with my combo was bland and barely edible . i actually left most of the burrito and all of the rice on my plate . i left feeling unimpressed and still hungry . another time i got the chicken achiote salad . it was delicious . if you decide to eat here , it s probably the only thing i would recommend . other than the daily specials they run , this place is pretty expensive for the quality . that salad and a bottled mexican coca cola ran me more than . same thing for the burrito combo . the tacos seem to be the only economical choice they offer . n nno matter how good the service is i don t think that i would ever give chico s stars , but they lost a rd star from me because the last times i ve been in there , the older lady who works at night on tuesday has goofed up my order . yes , times . weeks in a row my order was messed up . i don t know if maybe she is new and hasn t gotten the hang of it yet , or if she just wasn t paying attention to me when i was placing my order . i could understand more why my order was goofed if i had ordered something ridiculous with lots of substitutions , but i didn t . the last time my order was messed up it took them mins after they realized their mistake to remedy the situation . by that time my friends were all done eating the tacos they had ordered . i don t mean to make it sound like a bigger deal than it is , but because my order was messed up so many times it makes it hard for me to want to continue giving them my business , especially since i m not that crazy about their food in the first place . n ni m sure i ll be back again , as tacos are really the highlight of an otherwise boring tuesday . but if my order gets messed up again i think i ll just suggest to friends that we do taco tuesday at another mexican restaurant . that ll probably take some convincing though , they love this place . i m still trying to figure out why . "
0,this place is bad ! the masseuse do not listen . i have enhancements to my massage and they forget to do them ! i complain and the managers don t care . they get you into a contract and they know you can t quit . i hate coming here . 
0,"to start off our evening the chips and salsa weren t very good salsa had no spice at all . i ordered the ocho , which was a chile relleno and a spinach enchilada with a jalape u f o cream cheese sauce . the chile relleno was pretty good while the spinach enchilada was a little crispy and the spinach almost seemed partially frozen . the rice and beans were alright at best with the beans lacking much flavor . the staff was friendly and service was pretty quick . we were surprised to have to wait min to be seated at pm on a wednesday night . "
0,pizza not as good as luigis . very pricey . almost bucks for a plain cheese slice . 
0,"this is my recent unpleasant experice at albertsons located at south stephanie street , henderson nv n . ntheir promotion was to buy certain items and receive credit for future shopping . during check out the promotion didn t print . when asked , they seemed clueless as to why it didn t print . since i bought all of the items and amount specified in their promo . one of the workers who said she was the manager figured maybe it s one of the item , because one is for shower and one is for regular use . they still didn t seem to know , but they expect the customer to know some how . . anyway , they said they would need to return all of my groceries , and re scan them all over again to see if that might be the reason . . in which time i was really getting irritated with the untrained cashier and the lady who claimed she was a manager , but didn t really know what she was doing . . n nin the end another manager came and fixed the problem , without having to re scan all of the items . the cashier and the fake manager kept talking rudely and the manager told them to be quiet . overally , we wasted alot of time and it ruined our day . albertsons at this location highly not recommended . "
0,"super cute stuff , but , i can t get behind a product that claims to be vegan and has palm oil in it . spendy too ! do your research folks . . . . "
0,"they gave our room away because they overbooked . so we , an engaged couple , slept in separate beds . not a big deal but the guy at the front desk didn t apologize , and when i asked if we could pay for a better room he ignored my request . he was paying more attention to the piece of ass behind us in line . but whatever we took the room . the bathroom was dirty , hairdryer broken , and the beds were rock hard and full of springs coming through the mattress . we ended up going to the buffet , big mistake . yeah its . and i should have known then it would be bad . it was a friday night at pm peak dinner time and the place was mostly empty . the food was burned or cold and just all around bad . we ate a plate and left disappointed and later spent the night sick . avoid this place it s a waste of money"
0,meh . and they won t accept applepay anymore . just go to walgreens up the road . wait forever for scripts . 
0,"i have been going to this restaurant for years , all locations . that being said , i am done with them . nlast week i took two people with me and got there for happy hour . during the noshing on peel and eat shrimp we started talking to the bartender about the food . when i said it was so uneven on quality and preparation during different visits he asked if they were busy during my bad dining experiences . i said half and half , he told me that when they are busy the experience suffers . i asked him if the price was also reduced due to quality issues . he laughed , i was not joking , so . . . n dollars later , i left happy hour vowing never to return . . . . "
0,"i ve eaten at loch fyne in newhaven , edinburgh a couple of times now and have yet to be blown away . n nthe most recent visit , the food was lovely , not superb , but nice however the fact that we felt as if we were being ignored the entire time overshadowed menu . n nwhen they realised the wine we ordered was out , they decided to give us to free glasses , which was kind , however they didn t inform us until about minutes after we ordered it , when we had to call the waitress over ask where our drinks were . n nduring after the meal , the wine list was never reproduced for us to order something else or them to have an upsell . n nwe had to get the waitresses attention to order bring the bill which there was a mistake on she stood with her back to us most of the time cutting bread which we didn t get any of because we didn t order a starter maybe ? n nlove the area view , the food is nice , just a shame the staff we had at least didn t pay more attention . "
0,wait is way too long . needs more staffing and brighter customer service . i know economy is tight and all but removing sides for the and sandwiches for bagel chips . . . not impressed . 
0,"this place is ok , but we probably wouldn t go back . the good part is the nice selection of draft beers , and good friendly service . however neither of us were impressed with our meals . i had a house burger , which was rather thin , dry , and overcooked ordered medium rare , they say they cook to order . not terrible but just a rather generic burger . my wife ordered a spinach and cheese dip that had extremely little cheese . "
0,i don t particularly enjoy spending as much on pizza as picazzo s likes to charge . i find their pizzas tasty but small for the price . ordered one pizza for people we ended up spending about and all left hungry . no thanks picazzo s maybe i ll just order pizza hut next time . 
0,"overrated ! n nthe bagels and condiments are sold separately , so you have to assemble everything yourself . we ordered everything bagels known as dressed bagels in montreal , a package of smoked salmon , and cream cheese spreads for a grand total of . n ni then forced everyone to walk mins until we found a small bench to start creating our bagel sandwiches . sadly , the bagels were extremely chewy , a bit stale , and a lot disappointing n nin the fairmont vs . viateur war fairmont def takes the cake . "
0,"dont bother and go to home depot across the highway on northern . nthese folks were a joke . . . i called and they quoted me a price on tile , twice . so i drive there and they tell me its higher and that we had never talked on the phone about prices . then i find another lowe s that has the original lower price , and they can t talk to them to find that person or price . then they finally give in nor really acknowledge what i was saying but give in i literally have to teach about percentages and basic math to the manager of the store . what a joke ! "
0,"food is not worth the price , eggs were dry , chorizo dry and no flavor , i could have made pancakes at my house and they would have tasted better , all the glasses were dirty , and lipstick stanied , the coffee was good and the waitress was great , the food was just not worth the price and will not go again . "
0,"i was referred to go to this place by a buddy after a conversation about how i get shin splints after runs . he told me how the experts that work there will be able to see how you run and suggest a perfect shoe specifically for you . n ni decided i would check it out . i was helped by a young kid who was clearly still in high school , maybe not even older than a junior . he had me run up and down the path as he watched my running style . he explained that i needed a special shoe to correct the way i ran . i bought these shoes for over the most i have ever spent on running shoes . n noff to the track i headed , excited to get a run in without the post run shin splints . i have to say after this run i did not have any shin splints , however the muscles on the front of my shins hurt so bad the next day i could barely walk . i thought it was just something that i had to adjust to so i decided to try another run . the same thing happened , but this time the pain was much worst . at this point i knew that something wasn t right . n ni took the shoes back and this time i was helped by an older gentleman who knew way too much about running and shoes than any human being should . after having me run up and down the path he knew right away that i was prescribed the wrong shoes by the kid who helped me the st time . he offered to either exchange my shoes or return them . i chose to return them and save and buy the shoes somewhere else . n nthe prices there are way too high . i am all about supporting small businesses , but it is sad when a corporate giant like footlocker is less then a ma and pa shop like this place . i feel like they over complicate the process of buying a pair of running shoes and that is how they charge so much , much like a shady mechanic does with your car . "
0,"we have been patients at dr . ellison s practice for over years and sadly , we have severed our ties . the past few years the entire office has gone downhill right before our eyes . the staff is hideous and rude , the turnover seems to be very high . we received bills for no show appointments that we did cancel i have phone records to prove this for . they cancelled and rescheduled numerous appointments due to dr . ellison being sick my daughter changed her work schedule and drove across town for them to call minutes prior to her appointment to cancel with no apology . i would advise you to steer clear of his office ! "
0,"if i could give them stars , i would . you pay a mandatory resort fee of a night that supposedly goes to pool , internet access , parking , fitness center . their pool is closed until april not like i would use their dirty pool anyway , parking is impossible to find , the internet is spotty . now i have to visit the nasty fitness center to get my worth of this stupid resort fee . i just hope i don t contract anything from the machines . look , i don t mind paying a resort fee if i feel like i am getting something out of it . in other places i paid higher resort fees and i had access to an amazingly clean fitness center , a great pool , good internet service and hassle free parking . n nnever staying in this lame hotel ever again . the only reason we made the mistake of staying here this time was because it was a last min trip and it was the cheapest option , and we were trying to save a few bucks . i would have paid a bit more per night to save ourselves from the nasty smoky smell , the gangs of people that look like the dregs of a reality show , really thin walls , dirty rooms , shitty view , and dumb mandatory resort fee . on top of that when i asked the front desk about the resort fee and why i had to pay for it if one of these facilities were closed , she literally laughed and with an attitude , corrected me to tell me that it isn t an optional fee and that it is part of the hotel fee . wow . i am glad she knows the difference between mandatory and optional . that wasn t my question . "
0,"i stayed in the hotel on march st , . we experienced the following n no toilet seat . . . yes no toilet seat n no smoke detector torn off wall n crumbs along the bead of the mattresses n vomitous material along wall which spread to top of mattress when sheet was removed n broken box spring n dirt hair etc . on bathroom floor n nwe had mechanical problems with our motorcycles and were forced to stay in the area and all hotels in the area were sold out . we complained to the front desk but they stated there was nothing they could do . after messages left and weeks the manager finally contacted me when i froze the payment from american express . he offered a discount off a charge . he chuckled when he heard of the issues we encountered . photos were taken of everything described , but he didn t care enough to ask for copies . n nwe stayed at motels during our trip from california to florida , and hands down this was the absolute most disgusting . if at all possible , don t stay here ! "
0, rental car broke into in the parking garage security was absolutely no help at all and they made it seem like i was lying about where it happened . . the internet didn t work of days i was there until we talked to front desk because you use your last name and room number as password . kept getting an error that no such record existed . . stayed on the rd floor . . too bad our view was of the interstate . . the room itself was nice . . the flat screen tv was about a in . . the tv is disabled from allowing a game system or laptop by default . . it can be done though . . the gambling was ok . . buffet had decent price . . deli has very high prices . . 
0,"being cute will not get you any perks at this place ! people at the front door are really rude , and the pool is much too small . it only gets stars because the drinks in sippy cups are delicious . n ni had a comped day bed , which i was very grateful for , but i showed up late to my reservation due to trying to locate some loved ones who are deployed after hearing about the recent accident in afghanistan . i completely understood not getting the free day bed and expected to pay since i showed up so late , but the promoter who was hooking me up yelled at me like he was my father . when i tried to explain what happened , he said your story has no bearing on my decision . power trip , especially because i was with of my girl friends , and all of us were extremely polite . we were about to pay for a day bed , but after walking in to check out the place , decided it was way too crowded and sweaty . there was literally no room to move in the pool . n ninstead , we hung out at the regular aria pool and had a blast . if you re looking to go to a pool party , i d recommend encore beach instead ! that one was awesome . liquid , step up your game . "
0,"just like yelp says , i have experienced better . n ni came here late night with a friend after getting our ears pierced . wasn t completely empty , but the staff had already begun closing up shop for the night . we were seated immediately . the waiter pretty much told us that we needed to order within the next five minutes or else the kitchen wouldn t prepare our food for us . we were there minutes before the closing time . n ntheir rolls menu is a bit confusing , because it has one side with the prices for about different rolls , and on the back there is a description for only about half of them . we ordered four of the rolls that were described on the back . ended up going with the las vegas roll , shrimp tempura roll , caterpillar roll and spicy tuna roll and miso soup to start . n nthe miso soup was very below average . it had a fishy taste , which was awkward and didn t smell pleasant . on the upside , it was steamy hot . the rolls came out about minutes later and to be honest , i was not impressed at all . n nthe las vegas roll was smothered in some sort of sweet orange colored sauce which was very unappetizing on top of a cream cheese , avocado , and smoked tuna deep fried contraption . the spicy tuna roll was not cold rather lukewarm and was not spicy at all . the caterpillar roll was actually pretty decent , but had more avocado on top than was necessary and not enough fish inside . the tempura roll was the best out of all of them which says a lot about the quality of their food . the tempura around the shrimp was a little soggy , and this roll was also lukewarm which was very unappetizing . n nthe service was pretty bland , nothing special . prices weren t bad either . we split the bill and paid about bucks each , which isn t terrible for rolls , soups and drinks . n noverall , i probably won t be back in the near future . n npictures of the food are posted . "
0,"we saw good reviews on yelp and expected some gourmet bagels and good service . however , once we arrived we were rushed to order , it did not look very clean , and the bagel sandwiches and breakfast sandwiches were mediocre for the relatively high price we paid for an egg bagel sandwich . this place is just another bagel joint i would not recommend ordering anything else . we went out of our way to explore this shop , but we probably would have been better off going to einsteins . "
0,"i just got back from here and first off , we waited for over an hour for our food . the people who had come in and ordered way after us were served first , which was rude . second , i heard them talking about being out of biscuits and gravy about minutes before they actually told us they were . granted , they did take off after we said something , but the food wasn t even that impressive . i m definitely never going back . "
0,"i walked through the door this morning for a tour so that i find a place closer to home to board my fur babies in a few weeks . i was greeted by a strong pet urine odor . i wanted to leave bit figured things would get better , after all i m sure their are lots of cats dogs in and out of the place . after a few minutes i still was not greeted so i apprpached the counter and told the young lady that i was told to stop by for a tour . another lady approached and as the tour began anpther employee approached to tell her to handle something else and that she would do the tour . she told me that since one of my dogs is spayed and that the other wasn t the play area didn t really apply . we went into the area where the dogs stay foe boarding and explained the difference between the large and suite . i was surprised that this arwa actually smelled more clean than the feont desk area . i asked why the room next to the one that she was showing had pee and poop on the ground . her response was that they are behind and that they had probably moved the dog that was there . whatever the reason as animal lovers we all k b ow what poop that has been sitting looks like vs the fresh stuff . this had obviously been there a while . anyway i continued the tour and got info on any additional requirements . typically i board closer to the airport once or twice a year . we are the family that likes to find pet friendly places and beaches we take road trips . in the rare instance that we go out of town for a quick weekend trip and cannot take them it would be nice to have a place close to home . i advised the lady that i had a fee concerns but would like to register just in case . figuring that to nights should be ok with my other halfs approval as we were registering my pups i was told that they could not accept the records that i had administered the parvo in . i explained how i had all of the records from qhen my sister gave me the little pup when i was in delaware visiting earlier in the year . my nephew is almost and really has no interest in caring for a dog . my sister knows that i am an animal lover and wanted me to have her . before boarding the flight she had her rabies updated but the vet could not give the parvo the same day because she is so small it would likely make her sick . i waited a month and administered the parvo here at home . i purchased it from the stock shop in glendale and deove it home packed in my lunch box complete with ice packs . i ve admistered drugs to human beings and am confident in my ability to follow directions to administer to my legged family . i digress . . the young lady asked me to hold on so that she could ask her manager . her manager said that they could accept it of i got in writing from the vet that it was ok for me to administer the vaccine . all of my paperwork clearly showed that all of her immunizations ect . . . had been done in delaware prior to march of this year . who has time to jump through hoops for a smelly place that charges more than their better suited competitors ? i will glady drive the minutes to a place that i know will take care of my babies or consider one of the better places . fyi when i called my partner my way home she wanted to know why i bothered trying to register them in the first place with all of the red flags . choose another place of you can ! "
0,"brought our car in because it was slipping gears . paid through the nose for a new torque convertor . took longer than we expected and when we got the car back , it was making a strange clicking noise that it hadn t made prior to the repair . we took the car back , left it for another two days and they couldn t figure out where the noise was coming from . they said they could change the transfer case for an additional which may solve the problem . we decided not to leave it there and instead , my husband diagnosed the noise himself . it was the speedometer cable rattling around . my husband also noticed that the transmission was leaking fluid and it turns out that when they put the drip pan back on , they didn t tighten everything down . we would not recommend this aamco and will not return there . "
0,"how do these shops get away with it ? specialists they call themselves . ha ! honestly , i ve never come across a bunch as under qualified as the staff in here . i m sure they re very nice people . really , i m sure they are . in fact , there was one guy in there who i chatted to about music for ages . he was cool . the problem is , they know nothing about electronics . which , you d think , might be a prerequisite for the job . n ni mean , they know the basics . they can tell you what ram a laptop has , but they don t seem to know what it means . i ve spoken to a few different people in here and they re all as clueless as the next . n ni d never buy anything from here anyway , because it s so much more expensive that if you buy online . but even so , it d be nice to go into an electronics specialist and be able to get answers to slightly more technical questions than do you sell iphone covers ? . "
0,"this was my nd trip to ibiza . it has great decor and we really like tapas , so we decided to try it again . the first time we were very disappointed , the waiter was not good and the food was actually bad . so thinking we must have just ordered the wrong things we went back . the waiter this time was excellent . unfortunately the food still horrible . the best thing about the meal was the free bread . i do not recommend this place at all , it is expensive and the food is not good . "
0,"my wife and i have been talking about checking this place out for years but since we live out of town it s not that easy to just stop in . n nfinally we have a chance to check it out last night . . . . and they re closed for inventory . judging by the fedex notices on the door , it s been closed for days . no other info other than a note that says sorry fedex and a cardboard cutout of a scantily clad woman in the glass doorway that s meant to obscure your view of the inside . n nmaybe one of these days we ll see what it looks like on the inside . . . if it s not still closed for inventory . "
0,"i had taken my boots in to have repaired . they are nine west boots , worn one season . they had light distress to toe heels . they also need the heal caps replaced . when i went back in to pick up the boots , im pretty sure they never touched them untill i walked in . i waited minutes . the boots were spray painted not repaired . stilll wet and he said they had to air dry . . really ? ? ? shouldn t that already be done ? ! also , the price i paid was more then i was quoted . ni would definitely not recommmend this company , nor will i use them again . "
0,the only positive thing i can say about this place is that at least we had a groupon . the service was slow not sure who are server even was . there were of us . i had the nachos they were the most flavorless nachos i ve ever had . my grandfather ordered ribs but they didn t have any . it was lunch time so i have no idea how they could be out . he got the pulled pork instead our friend got the pulled pork as well . the fries that came with the pulled pork were still hard not cooked all the way through . they had some flavor i think they could have been really good had they been properly fried . my grandfather said the pulled pork didn t have a lot of flavor the buns were so soggy that they couldn t pick them up to eat the sandwich . the bbq sauce was too sweet the pork lacked flavor . the cole slaw was flavorless soggy cabbage . had someone come to check on us soon after the food was delivered we would have sent the food back . definitely will not go back nor recommend . it s not even worth the star i had to leave . 
0,"where to begin ? nlet s start with the good . . . the fries are amazing ! n nit s all downhill after that . ni could not understand why the place was empty the first two periods of a habs playoff game . . . . but now i do . nthey served burnt popcorn . . . . . really ? nmy buddy sent back french onion soup food that tasted like a bowl of salt . he also found a piece of lettuce from the dishwasher i guess in his glass of water . . . . serious ? ? ni sent back my cajun chicken that tasted like it was rolled in the dead sea it was disgustingly salty . nsimply put , they take no care in the food they serve and it s totally bad . our waitress tried hard to keep us happy we are not complicated guys but the food was horrible . nthis place needs gordon ramsey to show them how to cook . "
0,"once when i was on a nonstop flight from salt lake to washington dc , in lieu of all the reading material i had brought with me , i ended up getting sucked into a marathon viewing of tabatha s salon takeover on bravo . after four and a half hours of salon employee improvement and makeover reality tv i can say that this nail salon could definitely stand some tabatha type attention . n it wasn t as awful as some of the previous reviews , the lady who did my nails was quiet and seemed to stay generally focused aside from having to answer the phone every time it rang . i didn t wait very long before she started on my pedicure and she listened to what i wanted just filing my nails no clipping . the massage chairs work on the bottom and back there s a lot going on there if you want it , or you can adjust using the controls . she did a fine job on my toes . n my major complaint comes as we moved over to the manicure . the tables were gross ! ! i wanted to ask for a sponge and some lysol to start cleaning myself . the manicure tables were dirty and small . another customer commented on the cramped space and someone mentioned that they would be getting new tables soon . i can only hope that someone might be bothered to keep the layer of grime off the new ones , but i doubt it . n grand total for the experience was for the mani pedi . it was passable , but they could be doing a lot better . improve the customer interaction , and clean up ! next time i m in vegas i ll find somewhere else to get my nails done . "
